scheme,programme_key,event_year,severe,cyclone_exposed,high_wq,high_relative_wq,cots_pressure,observations,mean_wq_gain_vs_core,mean_cyclone_gain_vs_core,mean_rrn_gain_vs_core,mean_weather_rrn_gain_vs_weather,mean_relative_wq_gain,mean_cots_gain,mean_full_gain_vs_weather
reef_blocked_2024,ltmp,2024,TRUE,TRUE,FALSE,FALSE,TRUE,2,0.007949107276915293,0.022648864800003585,0.027320444800419594,0.02175737158983783,-0.015978961395169758,6.13808894152898e-4,0.006392219088820969
reef_blocked_2024,manta,2024,FALSE,FALSE,FALSE,FALSE,FALSE,6,0.009080708466945324,-3.5184088547271335e-4,0.02117196242922561,0.004853421263148218,-0.011038039568105174,0.00800697885549385,0.0018223605505368948
reef_blocked_2024,manta,2024,FALSE,FALSE,FALSE,FALSE,TRUE,1,0.002230784887719134,-0.009880261409422803,-0.004313131451763125,-0.004260683865721759,-6.188173554757537e-4,-0.014885790535669602,-0.019765291756867115
reef_blocked_2024,manta,2024,FALSE,FALSE,FALSE,TRUE,FALSE,1,0.025834907834419885,-0.010920945119980208,0.01893663523934605,0.018999081352397112,-0.02096375335788378,-0.0014276752015533467,-0.003392347207040014
reef_blocked_2024,manta,2024,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.005441388903956023,-5.416844712397898e-4,0.0012648334291319775,0.003136882000111659,0.005900215281022054,7.25977502086625e-5,0.009109695031342376
reef_blocked_2024,manta,2024,FALSE,FALSE,TRUE,TRUE,TRUE,1,0.008257284730243421,-0.010589963751762629,-0.02261503496656164,0.033916023455795564,-0.01884770317031762,0.017155298808856502,0.032223619094334445
reef_blocked_2024,manta,2024,FALSE,TRUE,FALSE,FALSE,FALSE,11,0.001991098096265784,0.001046728261984133,0.005728021029063899,0.004478793852423657,-0.00446419801705844,0.001753667806284032,0.0017682636416492489
reef_blocked_2024,manta,2024,FALSE,TRUE,FALSE,FALSE,TRUE,21,0.002529363615273835,-0.00534875024898857,-0.007999932491840393,-0.005560999453632617,2.339703961177222e-4,0.004562349460129933,-7.646795973849617e-4
reef_blocked_2024,manta,2024,FALSE,TRUE,FALSE,TRUE,FALSE,1,0.0194181890016209,-0.0025106141482971467,0.00993307905278941,0.016121427096052243,-0.010520403464354039,0.0028596668620809174,0.008460690493779122
reef_blocked_2024,manta,2024,FALSE,TRUE,FALSE,TRUE,TRUE,3,5.588798167614623e-4,0.004020531396363279,0.010652879791422105,0.0016177144360954437,-2.255308967010703e-4,0.008765502853900856,0.01015768639329523
reef_blocked_2024,manta,2024,TRUE,FALSE,FALSE,FALSE,FALSE,7,-0.004385005016648571,-0.004438642296898383,-0.008219760471890344,-8.86895490104654e-4,2.4622504682353185e-4,-0.004196286549608579,-0.0048369569928897
reef_blocked_2024,manta,2024,TRUE,FALSE,FALSE,FALSE,TRUE,6,-0.008116257943858956,-0.00671499909500788,-0.02098828090361225,-0.010017199969205288,0.0012222021871843164,7.83421112516667e-4,-0.008011576669504307
reef_blocked_2024,manta,2024,TRUE,FALSE,FALSE,TRUE,FALSE,3,-0.004988865377125358,0.012599850964377352,-0.00724781643858786,-0.01225717257666307,0.034074448007439945,0.004114004007530018,0.025931279438306892
reef_blocked_2024,manta,2024,TRUE,FALSE,FALSE,TRUE,TRUE,7,-0.011221274650350445,-0.0013663296014678834,-0.025986629694100486,-0.012661079255264109,0.004052365404188879,-0.007971386387786158,-0.01658010023886139
reef_blocked_2024,manta,2024,TRUE,FALSE,TRUE,TRUE,FALSE,1,-0.0019059558809358945,0.007372437675632337,-0.0012710917066829364,0.0072534388151851426,-5.197188274290165e-4,-0.0217750974189736,-0.015041377431217473
reef_blocked_2024,manta,2024,TRUE,FALSE,TRUE,TRUE,TRUE,2,-0.022982226985432536,-0.007357485775246891,-0.024361079549170217,0.0381039292423314,-0.015433932540672879,-0.03333168790855133,-0.01066169120689281
reef_blocked_2024,manta,2024,TRUE,TRUE,FALSE,FALSE,FALSE,5,0.0019606969892054017,0.007782603751758316,0.003961390167731277,0.0022032027640669027,0.005904024507474864,-0.004263245345990116,0.003843981925551651
