Method,ReefName,Reef_Name,ReefID,SECTOR,Region,reef_zone,depth,report_year,DHWYear,Date,Prev.HC,mean,Change,Abs.Change,Rel.Change,Mort.prop,MaxDHW.mean,DISTURBANCE_TYPE,storm_name,description,Pre_Cover_Pct,Post_Cover_Pct,Net_Change_Pct,Growth_Adj_Loss_Pct,Mortality_Pct,MaxDHW
Manta Tow (LTMP),U/N Reef (20-348),REEF 20-348,20-348,PO,Southern,_,9,2023,2022,2023-02-17,0.2746771328069593,0.2718157702712433,-0.0028613625357160055,-0.006063046483298416,-0.021740792484195286,0.021740792484195286,2.385,NA,NA,NA,27.5,27.2,-0.3,-0.6,2.2,2.38
Benthic Photo (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2021,2020,2021-03-27,0.34000027391479803,0.3516218763064501,0.011621602391652053,-0.007518897376545704,-0.02087766208655955,0.02087766208655955,8.3,NA,NA,NA,34,35.2,1.2,-0.8,2.1,8.3
Manta Tow (LTMP),Lizard Island Reef (North West) (14-116a),LIZARD ISLES,14-116a,CL,Northern,_,9,2021,2020,2020-10-21,0.06911578071158603,0.12774220447063606,0.05862642375905003,-0.0027497793597909548,-0.020912144449330764,0.020912144449330764,5.965,NA,NA,NA,6.9,12.8,5.9,-0.3,2.1,5.96
Benthic Photo (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2023,2022,2022-10-21,0.29850797723535266,0.3168850208218846,0.018377043586531916,-0.006841785335860842,-0.021069358014555926,0.021069358014555926,4.405,NA,NA,NA,29.9,31.7,1.8,-0.7,2.1,4.4
Manta Tow (LTMP),Chinaman Reef (22-102),CHINAMAN REEF (22-102),22-102,SW,Southern,_,9,2021,2020,2020-09-07,0.10468208108865018,0.1517055669333113,0.04702348584466112,-0.0031658611098374506,-0.0203107211474387,0.0203107211474387,6.56,NA,NA,NA,10.5,15.2,4.7,-0.3,2,6.56
Benthic Photo (MMP),Magnetic Island Reef (No 2) (19-009c),GEOFFREY BAY,19-009c,TO,Central,_,2,2023,2023,2023-05-29,0.27007254190543517,0.2701302451098475,5.770320441234045e-5,-0.005635913156322964,-0.020363447581993807,0.020363447581993807,3.02,NA,NA,NA,27,27,0,-0.6,2,3.02
Benthic Photo (LTMP),U/N Reef (21-302),REEF 21-302,21-302,SW,Southern,_,9,2018,2017,2018-01-22,0.29973448987103707,0.29118419447812055,-0.008550295392916518,-0.005865256957325209,-0.01967880473886918,0.01967880473886918,2.11,NA,NA,NA,30,29.1,-0.9,-0.6,2,2.11
Benthic Photo (MMP),Jessie-Kent Reef (17-043a),NORTH BARNARD ISLANDS,17-043a,IN,Central,_,5,2018,2018,2018-06-21,0.33377709229415464,0.32869950379527213,-0.005077588498882513,-0.006826928982255005,-0.020286456923781053,0.020286456923781053,0.14,NA,NA,NA,33.4,32.9,-0.5,-0.7,2,0.14
Manta Tow (LTMP),Moore Reef (16-071),MOORE REEF,16-071,IN,Central,_,9,2021,2020,2021-01-24,0.10524028202668174,0.1320565484042399,0.026816266377558143,-0.0025135879227269134,-0.018540867412456277,0.018540867412456277,5.63,NA,NA,NA,10.5,13.2,2.7,-0.3,1.9,5.63
Manta Tow (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2024,2024,2024-06-05,0.4956128764543216,0.46454341268106875,-0.03106946377325287,-0.008361824526612983,-0.017644507530412752,0.017644507530412752,8.73,m,NA,DHW 8.73,49.6,46.5,-3.1,-0.8,1.8,8.73
Benthic Photo (MMP),Havannah Reef (18-065),HAVANNAH ISLAND,18-065,TO,Central,South,5,2023,2022,2023-04-30,0.34581651181221046,0.3493907363963273,0.003574224584116825,-0.006392699550573661,-0.01791759063479917,0.01791759063479917,7.62,b,NA,NA,34.6,34.9,0.4,-0.6,1.8,7.62
Manta Tow (LTMP),Creech Reef (North) (13-118a),CREECH REEF NORTH,13-118a,PB,Unknown,_,9,2021,2020,2020-12-17,0.3967609839208352,0.3979732078801178,0.00121222395928261,-0.007391569159542855,-0.018189492734557177,0.018189492734557177,7.425,b,NA,DHW 7.5 in 2020,39.7,39.8,0.1,-0.7,1.8,7.42
Benthic Photo (MMP),Middle (Ba-la-ba) Island Reef (23-010),MIDDLE ISLAND,23-010,CB,Southern,_,5,2021,2021,2021-05-06,0.2094740618780274,0.22066816801972466,0.011194106141697274,-0.004068684175865828,-0.018024013962684757,0.018024013962684757,0,b,NA,bleaching at time of previous survey,20.9,22.1,1.1,-0.4,1.8,0
Benthic Photo (LTMP),U/N Reef (13-124),REEF 13-124,13-124,PB,Unknown,_,9,2023,2022,2022-12-11,0.29979917638459785,0.2972918871717613,-0.00250728921283655,-0.005104054695836335,-0.01682308162863876,0.01682308162863876,5.89,NA,NA,NA,30,29.7,-0.3,-0.5,1.7,5.89
Benthic Photo (LTMP),St Crispin Reef (16-019),ST. CRISPIN REEF,16-019,CA,Central,_,9,2003,2002,2002-10-27,0.22437106289076097,0.2373272492469195,0.012956186356158528,-0.00416688039322043,-0.01718342790154986,0.01718342790154986,2.745,NA,NA,NA,22.4,23.7,1.3,-0.4,1.7,2.74
Manta Tow (LTMP),U/N Reef (19-131a),REEF 19-131,19-131a,WH,Southern,_,9,2017,2016,2017-02-26,0.17430457332613022,0.250466244384191,0.07616167105806079,-0.004453072871835023,-0.01740029990538031,0.01740029990538031,1.483333333,NA,NA,NA,17.4,25,7.6,-0.4,1.7,1.48
Manta Tow (LTMP),Slate Reef (19-159),SLATE REEF,19-159,WH,Southern,_,9,2024,2024,2024-05-12,0.6189962599768563,0.5283413420729094,-0.09065491790394686,-0.008599083725920081,-0.01598519708413926,0.01598519708413926,8.61,b,NA,DHW 8.61,61.9,52.8,-9.1,-0.9,1.6,8.61
Manta Tow (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2021,2020,2020-10-26,0.14083316319410652,0.18268052192047293,0.04184735872636641,-0.0029020113330345057,-0.015553499475171012,0.015553499475171012,8.185,NA,NA,NA,14.1,18.3,4.2,-0.3,1.6,8.19
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,North,5,2025,2025,2025-07-17,0.3477803556880326,0.37200010174626674,0.024219746058234126,-0.005492548719949777,-0.01451163903231466,0.01451163903231466,NA,NA,NA,NA,34.8,37.2,2.4,-0.5,1.5,NA
Benthic Photo (LTMP),Border Island Reef (No 1) (20-067a),BORDER ISLAND,20-067a,WH,Southern,_,9,2023,2022,2023-02-10,0.16255069723460983,0.17801938104061266,0.015468683806002831,-0.002345830659701141,-0.012934292291828103,0.012934292291828103,4.51,NA,NA,NA,16.3,17.8,1.5,-0.2,1.3,4.51
Benthic Photo (LTMP),Pandora Reef (18-051),PANDORA REEF,18-051,TO,Central,North,9,2017,2016,2017-04-25,0.36825483678239607,0.3723360561484397,0.004081219366043609,-0.004837534959670424,-0.012791837064813702,0.012791837064813702,4.05,b,NA,NA,36.8,37.2,0.4,-0.5,1.3,4.05
Benthic Photo (LTMP),Slate Reef (19-159),SLATE REEF,19-159,WH,Southern,_,9,2023,2022,2023-01-31,0.500384492419732,0.4609423548222777,-0.03944213759745435,-0.005509751239499795,-0.011786771667195436,0.011786771667195436,5.63,b,NA,Bleaching 4 from aerial survey in Mar 2022,50,46.1,-3.9,-0.6,1.2,5.63
Benthic Photo (LTMP),Kelso Reef (18-030),KELSO REEF,18-030,TO,Central,_,9,2023,2022,2023-03-14,0.1952648378937214,0.19454979820977894,-7.150396839424589e-4,-0.002470246538968007,-0.012474729728004662,0.012474729728004662,5.2625,b,NA,DHW 5,19.5,19.5,-0.1,-0.2,1.2,5.26
Manta Tow (LTMP),Taylor Reef (17-064),TAYLOR REEF,17-064,IN,Central,_,9,2025,2024,2024-08-25,0.17051530949802596,0.17297184814561284,0.002456538647586881,-0.002098892835790225,-0.011920736086479661,0.011920736086479661,4.6,b,NA,Aerial bl 1 2024 DHW 4.6,17.1,17.3,0.2,-0.2,1.2,4.6
Manta Tow (LTMP),U/N Reef (11-049),REEF 11-049,11-049,CG,Northern,_,9,2021,2020,2020-12-11,0.051343880345300526,0.0768259462299626,0.02548206588466207,-8.354999346326213e-4,-0.010621466746039459,0.010621466746039459,10.32,NA,NA,NA,5.1,7.7,2.5,-0.1,1.1,10.32
Benthic Photo (LTMP),Dip Reef (18-039),DIP REEF,18-039,TO,Central,_,9,2025,2024,2025-04-04,0.24049936740079766,0.2536891669876679,0.013189799586870249,-0.002796719047936047,-0.01086164018927752,0.01086164018927752,7.715,NA,NA,NA,24,25.4,1.3,-0.3,1.1,7.72
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,North,2,2017,2017,2017-08-07,0.1581818364982012,0.16458743413196203,0.0064055976337608345,-0.001842169117227609,-0.011002648763885934,0.011002648763885934,7.55,b,NA,NA,15.8,16.5,0.6,-0.2,1.1,7.55
Benthic Photo (LTMP),Thetford Reef (16-068),THETFORD REEF,16-068,CA,Central,_,9,2023,2022,2023-03-04,0.2056648669248214,0.22498665852979421,0.019321791604972827,-0.0025080967415532576,-0.010976605299210407,0.010976605299210407,4.72,NA,NA,NA,20.6,22.5,1.9,-0.3,1.1,4.72
Benthic Photo (LTMP),Kelso Reef (18-030),KELSO REEF,18-030,TO,Central,_,9,2025,2024,2025-04-07,0.17043083147705607,0.1772180451882303,0.006787213711174245,-0.001658470321022721,-0.009220049189453013,0.009220049189453013,6.675,b,NA,Aerial bl 4 2024 DHW6.56 2025 6.48 2024,17,17.7,0.7,-0.2,0.9,6.68
Manta Tow (LTMP),Low Islands Reef (16-028),LOW ISLES,16-028,CA,Central,_,9,2023,2022,2023-03-01,0.3877109804880718,0.39579560633553584,0.008084625847464055,-0.0036487825634366807,-0.009111833414544924,0.009111833414544924,4.33,NA,NA,NA,38.8,39.6,0.8,-0.4,0.9,4.33
Benthic Photo (MMP),Jessie-Kent Reef (17-043a),NORTH BARNARD ISLANDS,17-043a,IN,Central,_,2,2024,2024,2024-06-04,0.5529089644022366,0.48735630642129707,-0.06555265798093951,-0.0038922776192903755,-0.007907138274204655,0.007907138274204655,4.97,NA,NA,NA,55.3,48.7,-6.6,-0.4,0.8,4.97
Benthic Photo (MMP),Hook Island Reef (No 4) (20-028d),HOOK ISLAND,20-028d,WH,Southern,_,2,2021,2021,2021-06-15,0.04208315714371423,0.05351633947320049,0.011433182329486258,-4.585624241307401e-4,-0.0083413050010918,0.0083413050010918,0,NA,NA,NA,4.2,5.4,1.1,-0,0.8,0
Manta Tow (LTMP),Taylor Reef (17-064),TAYLOR REEF,17-064,IN,Central,_,9,2023,2022,2023-03-10,0.17976974148809752,0.1807494445042074,9.797030161098896e-4,-0.0012933684197769658,-0.007065933915220628,0.007065933915220628,5.38,b,NA,DHW 5.2 in 2022,18,18.1,0.1,-0.1,0.7,5.38
Benthic Photo (LTMP),Martin Reef (14-123),MARTIN REEF,14-123,CL,Northern,_,9,1999,1998,1998-10-19,0.2290454704022277,0.2406084536267856,0.011562983224557899,-0.0017165168830197766,-0.007054421416032209,0.007054421416032209,1.39,NA,NA,NA,22.9,24.1,1.2,-0.2,0.7,1.39
Benthic Photo (MMP),Humpy (Bur-ye-Bur-ye) Reef (23-016),HUMPY ISLAND AND HALFWAY ISLAND,23-016,CB,Southern,_,5,2023,2023,2023-05-19,0.26172642996224016,0.27456883183503955,0.012842401872799392,-0.0019036730043719748,-0.00686076267439087,0.00686076267439087,0.46,NA,NA,NA,26.2,27.5,1.3,-0.2,0.7,0.46
Manta Tow (LTMP),U/N Reef (19-131a),REEF 19-131,19-131a,WH,Southern,_,9,2024,2024,2024-05-09,0.256479474775485,0.29052989579115857,0.03405042101567357,-0.0016677007324297916,-0.00568797545479068,0.00568797545479068,5.61,NA,NA,NA,25.6,29.1,3.4,-0.2,0.6,5.61
Benthic Photo (MMP),Havannah Reef (18-065),HAVANNAH ISLAND,18-065,TO,Central,South,5,2021,2021,2021-05-13,0.28744217986349546,0.30705649127723844,0.01961431141374298,-0.0018685406897828508,-0.006029008621612983,0.006029008621612983,1.78,b,NA,bleaching at time of previous survey,28.7,30.7,2,-0.2,0.6,1.78
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,South,5,2018,2018,2018-07-29,0.41615159787341005,0.43659540833923843,0.020443810465828383,-0.0025922806056602014,-0.005889034770312932,0.005889034770312932,0.2275,NA,NA,NA,41.6,43.7,2,-0.3,0.6,0.23
Benthic Photo (LTMP),Lagoon Reef (12-061),LAGOON REEF,12-061,CG,Northern,_,9,2023,2022,2022-12-02,0.3012948558892937,0.3215283040256892,0.020233448136395493,-0.0017217855494811203,-0.00531005419840281,0.00531005419840281,7.52,NA,NA,NA,30.1,32.2,2,-0.2,0.5,7.52
Benthic Photo (LTMP),Hyde Reef (19-207),HYDE REEF,19-207,WH,Southern,_,9,2023,2022,2023-02-02,0.3814819891518439,0.3972470019737009,0.015765012821856994,-0.00148090908644807,-0.0037047927989827824,0.0037047927989827824,5.753333333,b,NA,Bleaching 4 from aerial survey in Mar 2022,38.1,39.7,1.6,-0.1,0.4,5.75
Manta Tow (LTMP),Ashmore Banks (No 3) (11-237c),ASHMORE BANKS C,11-237c,CG,Northern,_,9,2025,2024,2024-12-11,0.6776834549192192,0.5605393950080491,-0.11714405991117016,-0.0015975723360207583,-0.0028369161121767753,0.0028369161121767753,3.885,NA,NA,NA,67.8,56.1,-11.7,-0.2,0.3,3.88
Manta Tow (LTMP),U/N Reef (21-139),REEF 21-139,21-139,SW,Southern,_,9,2024,2023,2024-03-14,0.6226561527522375,0.5779862545901678,-0.04466989816206968,-0.0015418997583242222,-0.002656029249872724,0.002656029249872724,0.29,b,NA,DHW 8.6,62.3,57.8,-4.5,-0.2,0.3,0.29
Benthic Photo (MMP),Pine Island Reef (20-061),PINE ISLAND,20-061,WH,Southern,_,5,2024,2024,2024-07-18,0.1528425783149248,0.19674296762583346,0.04390038931090867,-4.2730803535426937e-4,-0.002156267048267315,0.002156267048267315,9.17,NA,NA,NA,15.3,19.7,4.4,-0,0.2,9.17
Manta Tow (LTMP),Davie Reef (13-130),DAVIE REEF,13-130,PB,Unknown,_,9,2024,2023,2023-11-21,0.35534444218966227,0.3531554979789382,-0.0021889442107240753,-7.302790807215032e-4,-0.0020577862735782063,0.0020577862735782063,1.845,NA,NA,NA,35.5,35.3,-0.2,-0.1,0.2,1.84
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,South,5,2017,2017,2017-05-02,0.32170549848754404,0.3228502984498555,0.0011447999623114824,-3.364179894088993e-4,-0.0010377290997730512,0.0010377290997730512,7.55,b,NA,NA,32.2,32.3,0.1,-0,0.1,7.55
Manta Tow (LTMP),Green Island Reef (16-049),GREEN ISLAND,16-049,CA,Central,_,9,2017,2016,2016-09-09,0.08064207633580285,0.12456595379506087,0.04392387745925802,-1.3709564653423267e-4,-0.0010906310319697603,0.0010906310319697603,3.95,NA,NA,NA,8.1,12.5,4.4,-0,0.1,3.95
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,South,2,2017,2017,2017-09-05,0.40471774967923596,0.433355274230269,0.028637524551033022,0.004367067734880051,0.010156250029445592,0,11.6775,b,NA,NA,40.5,43.3,2.9,0.4,0,11.68
Manta Tow (LTMP),Mantis Reef (12-056),MANTIS REEF,12-056,CG,Northern,_,9,2023,2022,2022-12-04,0.33703276595027076,0.39840345739747257,0.06137069144720181,0.039515401266147464,0.10979914613150728,0,11.08,NA,NA,NA,33.7,39.8,6.1,4,0,11.08
Benthic Photo (MMP),Tobias Spit (17-009a),HIGH ISLAND,17-009a,IN,Central,East,5,2017,2017,2017-06-25,0.44233513933210683,0.4175374849762033,-0.02479765435590353,0.0024836253840558563,0.005969480457387233,0,11.03,m,NA,NA,44.2,41.8,-2.5,0.2,0,11.03
Benthic Photo (LTMP),U/N Reef (11-049),REEF 11-049,11-049,CG,Northern,_,9,2021,2020,2020-12-11,0.14599440678948103,0.23822889383096732,0.09223448704148629,0.05917300359767257,0.3286368667029072,0,10.32,NA,NA,NA,14.6,23.8,9.2,5.9,0,10.32
Manta Tow (LTMP),Middle Banks (11-222a),MIDDLE BANKS 3,11-222a,CG,Northern,_,9,2021,2020,2020-12-10,0.6038961932335057,0.7185359237714799,0.11463973053797416,0.16149279505308078,0.28939124369108327,0,10.23142857,b,NA,DHW 9.9,60.4,71.9,11.5,16.1,0,10.23
Manta Tow (LTMP),Rebe Reef (19-209),REBE REEF,19-209,WH,Southern,_,9,2025,2024,2025-01-20,0.46618035867601393,0.5092197617855989,0.043039403109584984,0.08027448936999046,0.1867086220508381,0,10.2025,b,NA,Aerial bl 4,46.6,50.9,4.3,8,0,10.2
Manta Tow (LTMP),U/N Reef (11-162),REEF 11-162,11-162,CG,Northern,_,9,2021,2020,2020-12-06,0.10814583315229857,0.19126849130526424,0.08312265815296567,0.05040055588699924,0.3552638990509362,0,10.14666667,NA,NA,NA,10.8,19.1,8.3,5,0,10.15
Benthic Photo (LTMP),Monsoon Reef (11-029),MONSOON REEF,11-029,CG,Northern,_,9,2021,2020,2020-12-12,0.11130694351519539,0.17885768030700888,0.06755073679181349,0.034707897360642476,0.239117804078751,0,9.88,NA,NA,NA,11.1,17.9,6.8,3.5,0,9.88
Manta Tow (LTMP),Pearson Reef (11-211),PEARSON REEF,11-211,CG,Northern,_,9,2021,2020,2020-12-10,0.1277504967504893,0.1921568750204967,0.06440637827000739,0.031223031290258628,0.19281350069274197,0,9.7,NA,NA,NA,12.8,19.2,6.4,3.1,0,9.7
Benthic Photo (LTMP),Wade Reef (21-588),WADE REEF,21-588,SW,Southern,_,9,2025,2024,2024-11-16,0.13297648655713687,0.2013422375432512,0.06836575098611433,0.021594021620194304,0.11947017850171594,0,9.45,b,NA,hc increase but sc decline,13.3,20.1,6.8,2.2,0,9.45
Manta Tow (LTMP),U/N Reef (13-121),REEF 13-121,13-121,PB,Unknown,_,9,2023,2022,2022-12-11,0.21666904425339273,0.2746564591990349,0.05798741494564219,0.02167450538345165,0.08533876150582552,0,9.34,NA,NA,NA,21.7,27.5,5.8,2.2,0,9.34
Benthic Photo (LTMP),Pandora Reef (18-051),PANDORA REEF,18-051,TO,Central,North,9,2021,2020,2021-04-06,0.4022405202552219,0.41712005733417573,0.014879537078953842,0.02001153506712667,0.05026653273627495,0,8.97,NA,NA,NA,40.2,41.7,1.5,2,0,8.97
Manta Tow (LTMP),Turner Reef (21-562),TURNER CAY,21-562,SW,Southern,_,9,2024,2024,2024-05-02,0.1222713025202314,0.21160583760646007,0.08933453508622867,0.044819217259618384,0.26712032918339923,0,8.96,b,NA,DHW 8.65 to 9.27,12.2,21.2,8.9,4.5,0,8.96
Benthic Photo (MMP),Jessie-Kent Reef (17-043a),NORTH BARNARD ISLANDS,17-043a,IN,Central,_,5,2017,2017,2017-05-02,0.263924909161469,0.33377709229415464,0.06985218313268565,0.03916139135054959,0.13247398979670724,0,8.87,NA,NA,NA,26.4,33.4,7,3.9,0,8.87
Manta Tow (LTMP),Second Small Reef (12-098),SECOND SMALL REEF,12-098,CG,Northern,_,9,2023,2022,2022-12-08,0.3511430866922869,0.4331925401073155,0.08204945341502862,0.09576592524927745,0.2829739773553241,0,8.855,NA,NA,NA,35.1,43.3,8.2,9.6,0,8.86
Manta Tow (LTMP),Ashmore Banks (No 1) (11-237a),ASHMORE BANKS A,11-237a,CG,Northern,_,9,2021,2020,2020-12-10,0.43956018365641947,0.6044491921535058,0.16488900849708632,0.172310360639646,0.39781785446805945,0,8.795,NA,NA,NA,44,60.4,16.5,17.2,0,8.8
Benthic Photo (MMP),Dent Reef (No 1) (20-058a),DENT ISLAND,20-058a,WH,Southern,_,2,2024,2024,2024-07-17,0.20211926077969242,0.2562860336589392,0.05416677287924679,0.012863673315238779,0.05262887281323285,0,8.755,NA,NA,NA,20.2,25.6,5.4,1.3,0,8.76
Benthic Photo (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2025,2024,2025-04-05,0.34901513726316913,0.3925255037375803,0.043510366474411144,0.026455954113317633,0.07207340990392232,0,8.73,b,NA,DHW 7.18,34.9,39.3,4.4,2.6,0,8.73
Manta Tow (LTMP),Slate Reef (19-159),SLATE REEF,19-159,WH,Southern,_,9,2025,2024,2025-03-24,0.5283413420729094,0.5748118603074418,0.04647051823453241,0.09127750439749542,0.1883819037477291,0,8.61,NA,NA,NA,52.8,57.5,4.6,9.1,0,8.61
Benthic Photo (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,2017,2016,2017-01-18,0.490322961495565,0.6112690714306253,0.12094610993506028,0.15355801331168967,0.334759780898665,0,8.42,NA,NA,NA,49,61.1,12.1,15.4,0,8.42
Manta Tow (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,2017,2016,2017-01-19,0.20972908858763112,0.32175020679005667,0.11202111820242555,0.09175455002605483,0.3972133126286285,0,8.42,NA,NA,NA,21,32.2,11.2,9.2,0,8.42
Manta Tow (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2021,2020,2021-03-26,0.15597335620178882,0.376073686684778,0.22010033048298916,0.17277298113258635,0.8456798064676725,0,8.3,NA,NA,NA,15.6,37.6,22,17.3,0,8.3
Benthic Photo (LTMP),Carter Reef (14-137),CARTER REEF,14-137,CL,Northern,_,9,2025,2024,2024-09-22,0.37643575381068406,0.4119112090742028,0.03547545526351875,0.023361101493895045,0.05996943920514521,0,8.21,b,NA,DHW 8.21,37.6,41.2,3.5,2.3,0,8.21
Benthic Photo (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2021,2020,2020-10-25,0.12939483349726616,0.23828562054278718,0.10889078704552102,0.020959948976956883,0.09600313525492565,0,8.185,NA,NA,NA,12.9,23.8,10.9,2.1,0,8.19
Manta Tow (LTMP),Credlin Reefs (East) (20-287),CREDLIN REEF EAST,20-287,PO,Southern,_,9,2025,2024,2025-03-23,0.35058914094719495,0.38713553798747635,0.0365463970402814,0.015194872474721968,0.04074340472855275,0,8.1575,NA,NA,NA,35.1,38.7,3.7,1.5,0,8.16
Benthic Photo (LTMP),U/N Reef (21-591),REEF 21-591,21-591,PO,Southern,_,9,2025,2024,2025-01-18,0.19995291484269695,0.22601318862639908,0.026060273783702126,0.006141105483469699,0.027803900774077024,0,8.13,NA,NA,NA,20,22.6,2.6,0.6,0,8.13
Manta Tow (LTMP),U/N Reef (21-591),REEF 21-591,21-591,PO,Southern,_,9,2025,2024,2025-01-19,0.3794207532763258,0.39719007957516705,0.01776932629884126,0.04058341716308778,0.11348618867822567,0,8.13,NA,NA,NA,37.9,39.7,1.8,4.1,0,8.13
Benthic Photo (LTMP),U/N Reef (13-124),REEF 13-124,13-124,PB,Unknown,_,9,2025,2024,2024-12-08,0.315898372616265,0.3336223757585837,0.0177240031423187,0.01725283440523736,0.05436197289653815,0,8.035,b,NA,DHW 7.65,31.6,33.4,1.8,1.7,0,8.04
Manta Tow (LTMP),Cannan Reef (20-144),CANNAN REEF,20-144,PO,Southern,_,9,2025,2024,2025-03-23,0.21021069235012238,0.3358493707898894,0.12563867843976703,0.03775311432545461,0.1262239613819566,0,7.945,NA,NA,NA,21,33.6,12.6,3.8,0,7.94
Manta Tow (LTMP),U/N Reef (21-558),REEF 21-558,21-558,SW,Southern,_,9,2024,2024,2024-05-03,0.36925742040330933,0.39090706771087363,0.0216496473075643,0.09015701988297284,0.29878046592520413,0,7.9225,b,NA,DHW 7.24 to 8.27,36.9,39.1,2.2,9,0,7.92
Benthic Photo (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2025,2024,2024-09-24,0.44282285881471023,0.4631233049592587,0.020300446144548456,0.02957769942392589,0.06806581184381794,0,7.905,b,NA,increase in hc,44.3,46.3,2,3,0,7.9
Manta Tow (LTMP),Ashmore Banks (No 2) (11-237b),ASHMORE BANKS B,11-237b,CG,Northern,_,9,2021,2020,2020-12-10,0.5429689544631913,0.6201474459716367,0.07717849150844547,0.1085021369847291,0.211651477313138,0,7.855,NA,NA,NA,54.3,62,7.7,10.9,0,7.86
Manta Tow (LTMP),U/N Reef (12-071),REEF 12-071,12-071,CG,Northern,_,9,2023,2022,2022-12-08,0.30080300342367583,0.37367902121977004,0.0728760177960942,0.03913591036765776,0.11663452206863091,0,7.83,NA,NA,NA,30.1,37.4,7.3,3.9,0,7.83
Benthic Photo (MMP),Magnetic Island Reef (No 2) (19-009c),GEOFFREY BAY,19-009c,TO,Central,_,5,2017,2017,2017-05-01,0.24665436623366155,0.2540200064273047,0.007365640193643164,0.001305371069414112,0.005145036539073718,0,7.8,b,NA,NA,24.7,25.4,0.7,0.1,0,7.8
Benthic Photo (MMP),Fitzroy Island Reef (No 1) (16-054a),FITZROY ISLAND,16-054a,CA,Central,East,5,2024,2024,2024-06-16,0.3731568893226376,0.4106073122527148,0.03745042293007722,0.048409100960428914,0.13328562601722563,0,7.74,b,NA,partial bleaching during bleaching surveys Feb24,37.3,41.1,3.7,4.8,0,7.74
Benthic Photo (LTMP),Mantis Reef (12-056),MANTIS REEF,12-056,CG,Northern,_,9,2021,2020,2020-12-07,0.281636821607886,0.31550860554746596,0.03387178393957996,0.002271998647570224,0.007230216332796641,0,7.73,NA,NA,NA,28.2,31.6,3.4,0.2,0,7.73
Manta Tow (LTMP),Mantis Reef (12-056),MANTIS REEF,12-056,CG,Northern,_,9,2021,2020,2020-12-07,0.2325441468954316,0.33492090102638566,0.10237675413095407,0.06399842647975931,0.23535541365774656,0,7.73,NA,NA,NA,23.3,33.5,10.2,6.4,0,7.73
Benthic Photo (LTMP),Carter Reef (14-137),CARTER REEF,14-137,CL,Northern,_,9,2021,2020,2020-10-22,0.11873722301667407,0.21927449805902238,0.10053727504234831,0.024425728434149765,0.1247172932509846,0,7.72,NA,NA,NA,11.9,21.9,10.1,2.4,0,7.72
