programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,joint_reef_fold,ann_maxdhw,prop_acropora_pre,observed_pre_cover,log_coastal_rain30,era5_wind_mean,era5_wind_calm_fraction,era5_coastal_distance_km,DISTURBANCE_TYPE,description,observed_mortality,predicted_occurrence,predicted_positive_loss,predicted_mortality,learner,scheme,fold,residual,absolute_error,severe,nonsevere
mmp,4143649,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.9702392451266664,0.17797019321167112,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,further decline as a result of bleaching in 2024,0.649764667289415,0.913639433732331,0.4806149663433083,0.4390683859988656,joint_compound_brms,reef_blocked_2024,1,0.21069628129054935,0.21069628129054935,TRUE,FALSE
mmp,4143650,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.9831720862579036,0.4840089198869416,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,bleaching still evident at time of surveys,0.6322997657703442,0.96597008156786,0.538955185895067,0.5207006911851562,joint_compound_brms,reef_blocked_2024,1,0.11159907458518804,0.11159907458518804,TRUE,FALSE
mmp,4143665,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.8174194259823503,0.1995331402172967,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,further decline as a result of bleaching in 2024,0.2382175190368768,0.9128384434890412,0.26235372283733366,0.23935850360979627,joint_compound_brms,reef_blocked_2024,1,-0.00114098457291947,0.00114098457291947,TRUE,FALSE
mmp,4143666,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.855313419480824,0.26841942818408787,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,bleaching still evident at time of surveys,0.25663674359498084,0.9303119168045476,0.27965835717005905,0.26011989749117564,joint_compound_brms,reef_blocked_2024,1,-0.0034831538961948,0.0034831538961948,TRUE,FALSE
ltmp,4182299,23-051,Wreck Island Reef (23-051),2024,Southern GBR,1,11.64,0.9797631868153628,0.6697295842357892,5.301987044294902,7.902797222137451,0.03296703296703297,94.55219552218418,b,big hc decline,0.5446213063879788,0.9745138182129937,0.5282559026469296,0.5148286266095801,joint_compound_brms,reef_blocked_2024,1,0.02979267977839872,0.02979267977839872,TRUE,FALSE
manta,4284526,23-051,Wreck Island Reef (23-051),2024,Southern GBR,1,11.64,0.9797631868153628,0.5789666427911073,5.301987044294902,7.902797222137451,0.03296703296703297,94.55219552218418,m,Aerial bl 5 2024  DHW 11.64,0.3704552530009853,0.9699353226188956,0.5406860763963159,0.5244482131595861,joint_compound_brms,reef_blocked_2024,1,-0.1539929601586008,0.1539929601586008,TRUE,FALSE
ltmp,4180873,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,1,11.26,0.8421051184060283,0.33232469751541616,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,m,"Aerial bl 4 2024 DHW 11.46 2024, moderate disease",0.17622110261289636,0.8938511539871027,0.4571546163583334,0.4085146009002056,joint_compound_brms,reef_blocked_2024,1,-0.2322934982873092,0.2322934982873092,FALSE,TRUE
manta,4284498,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,1,11.26,0.8421051184060283,0.6500704629813622,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,b,Aerial bl 4 2024 DHW 11.46 2024,0.37356823802927674,0.9621707548743892,0.5473021489651198,0.5265788107690815,joint_compound_brms,reef_blocked_2024,1,-0.15301057273980478,0.15301057273980478,TRUE,FALSE
manta,4285433,13-127,Rodda Reef (13-127),2024,Northern GBR,2,7.23,0.3284942720325735,0.4008909239757581,6.686516551675772,5.148830890655518,0.17582417582417584,38.723631859261,b,DHW 7.23,0.14416255797900124,0.5640699486439636,0.2594297803435853,0.14611459694368098,joint_compound_brms,reef_blocked_2024,2,-0.00195203896467974,0.00195203896467974,FALSE,TRUE
ltmp,4240550,13-130,Davie Reef (13-130),2024,Northern GBR,2,7.03,0.4165932314736618,0.5412236066213202,6.686516551675772,5.385504722595215,0.17582417582417584,27.79877005838321,b,Aerial bl 2 2024  DHW 7.03,0.02774463588112439,0.696124071748933,0.3078883272362554,0.2142236700582546,joint_compound_brms,reef_blocked_2024,2,-0.18647903417713024,0.18647903417713024,FALSE,TRUE
manta,4285380,13-130,Davie Reef (13-130),2024,Northern GBR,2,7.03,0.4165932314736618,0.3531554979789382,6.686516551675772,5.385504722595215,0.17582417582417584,27.79877005838321,b,Aerial bl 2 2024  DHW 7.03,7.179161652642996e-4,0.5419682318480984,0.2669019258849106,0.1445804603637225,joint_compound_brms,reef_blocked_2024,2,-0.1438625441984582,0.1438625441984582,FALSE,TRUE
ltmp,4169247,14-116a,Lizard Island Reef (North West) (14-116a),2024,Northern GBR,2,6.2700000000000005,0.14877724148928995,0.16532056503156148,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.27  aerial bl 4,0,0.36578907028378616,0.18639059878837885,0.06794675328308798,joint_compound_brms,reef_blocked_2024,2,-0.06794675328308798,0.06794675328308798,FALSE,TRUE
manta,4285515,14-116a,Lizard Island Reef (North West) (14-116a),2024,Northern GBR,2,6.2700000000000005,0.14877724148928995,0.2133297856632696,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.27  aerial bl 4,0.4615802349862708,0.3816085436394765,0.20707137168257655,0.078792859824511,joint_compound_brms,reef_blocked_2024,2,0.38278737516175976,0.38278737516175976,TRUE,FALSE
manta,3988509,14-147a,South Direction Reef (North) (14-147a),2024,Northern GBR,2,6.4,0.41269945972762634,0.22989179569720097,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.4 aerial bl 5,0.2226589198311119,0.44037628275245966,0.21240489259884385,0.09342791940903006,joint_compound_brms,reef_blocked_2024,2,0.12923100042208188,0.12923100042208188,TRUE,FALSE
manta,4206192,16-015,Mackay Reef (16-015),2024,Central GBR,2,3.52,0.42204831685259386,0.4251201626271228,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,NA,NA,0.6125403307582871,0.5019013390795154,0.2306188536057898,0.1155910354415709,joint_compound_brms,reef_blocked_2024,2,0.49694929531671617,0.49694929531671617,TRUE,FALSE
mmp,4162774,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.589862940713534,0.4612107630161933,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0.5242365308289569,0.6742954868476817,0.2802102472860476,0.18816269511736872,joint_compound_brms,reef_blocked_2024,2,0.3360738357115882,0.3360738357115882,TRUE,FALSE
mmp,4162795,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.24786093423705963,0.3867415894390473,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0.07995491504811622,0.5729524513382481,0.15662284634779558,0.08833442909619114,joint_compound_brms,reef_blocked_2024,2,-0.00837951404807492,0.00837951404807492,FALSE,TRUE
mmp,4162816,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.589862940713534,0.3457760050245789,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0.2690843862833956,0.5960592422785606,0.2576460021202716,0.1523683582518679,joint_compound_brms,reef_blocked_2024,2,0.1167160280315277,0.1167160280315277,TRUE,FALSE
mmp,4162832,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.24786093423705963,0.3731568893226376,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0,0.5632835807502654,0.15601708666314176,0.08644748565755689,joint_compound_brms,reef_blocked_2024,2,-0.08644748565755689,0.08644748565755689,FALSE,TRUE
ltmp,4179541,16-057,Hastings Reef (16-057),2024,Central GBR,2,7.62,0.1802122772005963,0.16959245778756643,6.940920589169635,6.116461753845215,0.13186813186813187,60.09013295337378,m,small decline,0.1327893266155054,0.41127155669536875,0.24410445764772845,0.0998645228882941,joint_compound_brms,reef_blocked_2024,2,0.03292480372721131,0.03292480372721131,FALSE,TRUE
manta,4206246,16-057,Hastings Reef (16-057),2024,Central GBR,2,7.62,0.1802122772005963,0.2675786329407455,6.940920589169635,6.116461753845215,0.13186813186813187,60.09013295337378,m,Jasper,0.4288792674978628,0.4648306042169628,0.283790851058123,0.13149851521783898,joint_compound_brms,reef_blocked_2024,2,0.2973807522800238,0.2973807522800238,TRUE,FALSE
ltmp,3752581,17-064,Taylor Reef (17-064),2024,Central GBR,2,4.45,0.28264456502362123,0.12589356762072712,6.793622788043911,5.784509181976318,0.14285714285714285,52.950848061604326,b,Aerial bl 1 2024 DHW 4.6,0,0.3101264544045454,0.18928143072163897,0.05817810599718632,joint_compound_brms,reef_blocked_2024,2,-0.05817810599718632,0.05817810599718632,FALSE,TRUE
manta,4067738,17-064,Taylor Reef (17-064),2024,Central GBR,2,4.45,0.28264456502362123,0.17051530949802596,6.793622788043911,5.784509181976318,0.14285714285714285,52.950848061604326,b,Aerial bl 1 2024 DHW 4.6,0,0.3220940411237657,0.2082127158120572,0.06668684104774203,joint_compound_brms,reef_blocked_2024,2,-0.06668684104774203,0.06668684104774203,FALSE,TRUE
ltmp,4236105,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.15606337630475434,0.34901513726316913,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,b,DHW 7.18,0,0.5891604552762434,0.22845844952390085,0.13429506799815102,joint_compound_brms,reef_blocked_2024,2,-0.13429506799815102,0.13429506799815102,FALSE,TRUE
ltmp,4236106,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.3299598280057257,0.3906512169424299,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,b,DHW 8.73 bleaching Kirrily,0.10658121074123428,0.6468004253499424,0.2317604573366588,0.14971788618525292,joint_compound_brms,reef_blocked_2024,2,-0.04313667544401864,0.04313667544401864,FALSE,TRUE
manta,4066112,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.15606337630475434,0.46454341268106875,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,b,DHW 7.18,0.3643114357676447,0.6528034946956263,0.27393068543064264,0.17844134903535402,joint_compound_brms,reef_blocked_2024,2,0.18587008673229063,0.18587008673229063,TRUE,FALSE
manta,4066113,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.3299598280057257,0.4956128764543216,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,m,DHW 8.73,0.06268897611282381,0.6993610977028207,0.27504938736520407,0.1921033852255305,joint_compound_brms,reef_blocked_2024,2,-0.12941440911270669,0.12941440911270669,FALSE,TRUE
ltmp,4235330,18-075,John Brewer Reef (18-075),2024,Central GBR,2,5.79,0.2646118463495706,0.09894508667391134,6.096021794618455,6.205605506896973,0.08791208791208792,61.49749903428462,m,Cyclone Kirrily,0,0.2570737656203554,0.16919500964534967,0.0432453630137737,joint_compound_brms,reef_blocked_2024,2,-0.0432453630137737,0.0432453630137737,FALSE,TRUE
manta,4068096,18-075,John Brewer Reef (18-075),2024,Central GBR,2,5.79,0.2646118463495706,0.23435897874287936,6.096021794618455,6.205605506896973,0.08791208791208792,61.49749903428462,m,Cyclone Kirrily,0.26174312602717364,0.32567023283239055,0.20026354012118464,0.06516867685375634,joint_compound_brms,reef_blocked_2024,2,0.19657444917341732,0.19657444917341732,TRUE,FALSE
ltmp,4222718,18-076,Helix Reef (18-076),2024,Central GBR,2,6.11,0.5054491943511117,0.3220764384215993,6.096021794618455,6.48448371887207,0.08791208791208792,98.60262415600752,m,70 phys,0.106430452853776,0.468514266625421,0.18709698798275415,0.08748128503467574,joint_compound_brms,reef_blocked_2024,2,0.01894916781910026,0.01894916781910026,FALSE,TRUE
manta,4067887,18-076,Helix Reef (18-076),2024,Central GBR,2,6.11,0.5054491943511117,0.5352957990953865,6.096021794618455,6.48448371887207,0.08791208791208792,98.60262415600752,m,Cyclone Kirrily and DHW 6.11,0.1797052706947009,0.6125386719766039,0.2498768693890151,0.15296386490795186,joint_compound_brms,reef_blocked_2024,2,0.02674140578674905,0.02674140578674905,FALSE,TRUE
mmp,4145380,20-058a,Dent Reef (No 1) (20-058a),2024,Central GBR,2,8.46,0.04684196083012745,0.2021192607796924,5.8287453483906155,6.882554054260254,0.03296703296703297,0,NA,NA,0,0.41482376216803674,0.25397386146745343,0.10413021264440134,joint_compound_brms,reef_blocked_2024,2,-0.10413021264440134,0.10413021264440134,FALSE,TRUE
mmp,4145395,20-058a,Dent Reef (No 1) (20-058a),2024,Central GBR,2,8.46,0.05247557858289701,0.27591806105767913,5.8287453483906155,6.882554054260254,0.03296703296703297,0,NA,NA,0,0.4678064649455083,0.14870450448785166,0.06812207832321933,joint_compound_brms,reef_blocked_2024,2,-0.06812207832321933,0.06812207832321933,FALSE,TRUE
manta,4067753,20-104,U/N Reef (20-104),2024,Central GBR,2,5.5600000000000005,0.3166147337257602,0.3954607791259235,5.8287453483906155,7.423409461975098,0,83.09235604782566,b,Aerial bl 3 2024 DHW 2024 DHW 2.52 2025,0.05916872045396826,0.41150236233965454,0.1305303249443587,0.05352347598578181,joint_compound_brms,reef_blocked_2024,2,0.00564524446818644,0.00564524446818644,FALSE,TRUE
manta,4067754,20-104,U/N Reef (20-104),2024,Central GBR,2,5.5600000000000005,0.20685377657459916,0.16222060434747407,5.8287453483906155,7.423409461975098,0,83.09235604782566,NA,NA,0,0.24010339838604,0.10935332836816992,0.02599498967200888,joint_compound_brms,reef_blocked_2024,2,-0.02599498967200888,0.02599498967200888,FALSE,TRUE
manta,4066466,20-348,U/N Reef (20-348),2024,Southern GBR,2,8.39,0.2769734684349537,0.2718157702712433,5.04829112437769,7.647981643676758,0.01098901098901099,148.29161899510453,b,Aerial bl 3 2024 DHW 8.39 2024,0.3195506149689588,0.4718816536689715,0.12155117585628585,0.05711858796716401,joint_compound_brms,reef_blocked_2024,2,0.2624320270017948,0.2624320270017948,TRUE,FALSE
manta,4066856,20-353,U/N Reef (20-353),2024,Southern GBR,2,8.51,0.28257324232113723,0.5957874377747552,5.04829112437769,7.647981643676758,0.01098901098901099,148.29161899510453,b,DHW 8.51,0.18809007889069235,0.720428095842363,0.1621196761059004,0.1165164616643592,joint_compound_brms,reef_blocked_2024,2,0.07157361722633315,0.07157361722633315,FALSE,TRUE
ltmp,4223046,21-139,U/N Reef (21-139),2024,Southern GBR,2,8.6,0.161084953587778,0.24029573725924935,5.04829112437769,7.674178123474121,0.03296703296703297,132.67491596944663,NA,NA,0.17477970140301632,0.4892460519999503,0.16817322717387204,0.08200051808817017,joint_compound_brms,reef_blocked_2024,2,0.09277918331484616,0.09277918331484616,FALSE,TRUE
manta,4067086,21-139,U/N Reef (21-139),2024,Southern GBR,2,8.6,0.161084953587778,0.5779862545901678,5.04829112437769,7.674178123474121,0.03296703296703297,132.67491596944663,NA,NA,0.21994377052766945,0.7107521414904533,0.2588653011623924,0.18357377336254616,joint_compound_brms,reef_blocked_2024,2,0.03636999716512323,0.03636999716512323,TRUE,FALSE
ltmp,4238621,21-305,East Cay Reef (21-305),2024,Southern GBR,2,7.67,0.209397721527752,0.1774025284140376,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,Aerial bl 5 2024 DHW 7.67,0.17436133243673674,0.3425896678997495,0.11937216996651752,0.0405605941323494,joint_compound_brms,reef_blocked_2024,2,0.13380073830438732,0.13380073830438732,FALSE,TRUE
ltmp,4238622,21-305,East Cay Reef (21-305),2024,Southern GBR,2,7.67,0.21688656916806204,0.2190919069770352,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,DHW 7.67 mass loss of SC,0.19028260394560065,0.3729720356806508,0.12314563697724117,0.04562472235384065,joint_compound_brms,reef_blocked_2024,2,0.14465788159176,0.14465788159176,FALSE,TRUE
manta,4284380,21-305,East Cay Reef (21-305),2024,Southern GBR,2,7.67,0.21688656916806204,0.31352435423231356,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,Aerial bl 5 2024 DHW 7.67,0.2779171356313509,0.4228966432610458,0.14278123493823852,0.06016605729490781,joint_compound_brms,reef_blocked_2024,2,0.21775107833644308,0.21775107833644308,TRUE,FALSE
ltmp,4224607,21-558,U/N Reef (21-558),2024,Southern GBR,2,7.54,0.07481468055436158,0.1101872950078745,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,NA,NA,0.06769401672425976,0.27337633191655497,0.12641876517470588,0.0341105734918354,joint_compound_brms,reef_blocked_2024,2,0.03358344323242436,0.03358344323242436,FALSE,TRUE
ltmp,4224608,21-558,U/N Reef (21-558),2024,Southern GBR,2,7.54,0.1629579657459985,0.13576658866345692,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,NA,0.1884063959137199,0.300662437632296,0.12452453712113595,0.03705057518683752,joint_compound_brms,reef_blocked_2024,2,0.15135582072688242,0.15135582072688242,FALSE,TRUE
manta,4284588,21-558,U/N Reef (21-558),2024,Southern GBR,2,7.54,0.07481468055436158,0.3909070677108736,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,NA,NA,0.25960430422350816,0.45010437113009005,0.17097296716810267,0.07657572660636022,joint_compound_brms,reef_blocked_2024,2,0.18302857761714791,0.18302857761714791,TRUE,FALSE
manta,4284589,21-558,U/N Reef (21-558),2024,Southern GBR,2,7.54,0.1629579657459985,0.36925742040330933,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,DHW 7.24 to 8.27,0,0.44775476117726776,0.16269036455593666,0.0725491607497531,joint_compound_brms,reef_blocked_2024,2,-0.0725491607497531,0.0725491607497531,FALSE,TRUE
manta,4284672,22-088a,U/N Reef (22-088a),2024,Southern GBR,2,7.58,0.2864416104796866,0.29321535546036537,5.293126064302306,7.698933601379395,0.05494505494505494,175.33603223489754,NA,NA,0.3397865462448271,0.4338919281831236,0.11758191892737709,0.0508047831016951,joint_compound_brms,reef_blocked_2024,2,0.288981763143132,0.288981763143132,TRUE,FALSE
mmp,4138915,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,2,12.23,0.4589503712397904,0.094141417582425,5.455125136460727,7.59745454788208,0,25.541262425425487,b,further decline as a result of bleaching in 2024,0.48766349684223503,0.8203632518318937,0.2905068497072577,0.23803222326280157,joint_compound_brms,reef_blocked_2024,2,0.24963127357943343,0.24963127357943343,TRUE,FALSE
mmp,4138916,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,2,12.23,0.7664047472610901,0.1938601638901181,5.455125136460727,7.59745454788208,0,25.541262425425487,b,bleaching still evident at time of surveys,0.5143849272933385,0.8816283264795114,0.36633391909402946,0.3228062488400304,joint_compound_brms,reef_blocked_2024,2,0.19157867845330812,0.19157867845330812,TRUE,FALSE
mmp,4138931,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,2,12.23,0.3533715797147019,0.12330852251969322,5.455125136460727,7.59745454788208,0,25.541262425425487,b,further decline as a result of bleaching in 2024,0.28856582591991914,0.8237357899538921,0.13714772607143533,0.11258205777143392,joint_compound_brms,reef_blocked_2024,2,0.1759837681484852,0.1759837681484852,TRUE,FALSE
mmp,4138932,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,2,12.23,0.48147352484178185,0.2096906034389076,5.455125136460727,7.59745454788208,0,25.541262425425487,b,bleaching still evident at time of surveys,0.41195017565191666,0.8683173983566623,0.15945625321975312,0.13828073210706476,joint_compound_brms,reef_blocked_2024,2,0.2736694435448519,0.2736694435448519,TRUE,FALSE
mmp,4155453,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,2,12.47,0.7075329405300055,0.22997353185720512,5.455125136460727,7.59745454788208,0,25.541262425425487,b,further decline as a result of bleaching in 2024,0.6554932597858075,0.9006639718579298,0.34053039765959137,0.3066011896716689,joint_compound_brms,reef_blocked_2024,2,0.34889207011413864,0.34889207011413864,TRUE,FALSE
mmp,4155454,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,2,12.47,0.8806702661451502,0.49687349743235776,5.455125136460727,7.59745454788208,0,25.541262425425487,b,bleaching still evident at time of surveys,0.5371587878089377,0.9579873102305674,0.4653872012376967,0.4458491590663795,joint_compound_brms,reef_blocked_2024,2,0.0913096287425581,0.0913096287425581,TRUE,FALSE
mmp,4155473,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,2,12.47,0.7596478225945502,0.13594107109759657,5.455125136460727,7.59745454788208,0,25.541262425425487,b,further decline as a result of bleaching in 2024,0.5474064906348262,0.8745639226400928,0.15681357975380528,0.13676830304282622,joint_compound_brms,reef_blocked_2024,2,0.41063818759199994,0.41063818759199994,TRUE,FALSE
mmp,4155474,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,2,12.47,0.901484765985602,0.27456883183503955,5.455125136460727,7.59745454788208,0,25.541262425425487,b,bleaching still evident at time of surveys,0.5048925612238839,0.92079168389492,0.20016635411163328,0.1841101002885003,joint_compound_brms,reef_blocked_2024,2,0.32078246093538365,0.32078246093538365,TRUE,FALSE
ltmp,4181245,23-068,Erskine Reef (23-068),2024,Southern GBR,2,11.17,0.8208239385774314,0.4638738443085885,5.301987044294902,7.857634544372559,0.01098901098901099,58.02948927544897,b,Aerial bl 4 2024 DHW 11.17,0.14256428051898865,0.9242457776292828,0.33624269103906695,0.31076705560375706,joint_compound_brms,reef_blocked_2024,2,-0.1682027750847684,0.1682027750847684,FALSE,TRUE
manta,4284411,23-068,Erskine Reef (23-068),2024,Southern GBR,2,11.17,0.8208239385774314,0.4084517150032933,5.301987044294902,7.857634544372559,0.01098901098901099,58.02948927544897,b,Aerial bl 4 2024 DHW 11.17,0.06654453617104276,0.9043571957582904,0.3345286690129092,0.30254489649357175,joint_compound_brms,reef_blocked_2024,2,-0.23600036032252897,0.23600036032252897,FALSE,TRUE
manta,4284550,23-080,Hoskyn Islands Reef (23-080),2024,Southern GBR,2,11.2,0.8814544768695094,0.6184300829752357,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,b,DHW 11.48,0.5478185490121976,0.9456005642905312,0.5837317263529942,0.5520463547409521,joint_compound_brms,reef_blocked_2024,2,-0.00422780572875447,0.00422780572875447,TRUE,FALSE
ltmp,4241313,12-056,Mantis Reef (12-056),2024,Northern GBR,3,8.73,0.216141422466712,0.193189922320597,6.420027608820439,5.7271037101745605,0.15384615384615383,86.07130881755599,b,similar hc to prior but slightly lower,0.1187941519452774,0.5676553283962199,0.12306530705375868,0.06982575920976021,joint_compound_brms,reef_blocked_2024,3,0.0489683927355172,0.0489683927355172,FALSE,TRUE
manta,4285298,12-056,Mantis Reef (12-056),2024,Northern GBR,3,8.73,0.216141422466712,0.42120549680955033,6.420027608820439,5.7271037101745605,0.15384615384615383,86.07130881755599,b,DHW 8.91,0.2638245588761013,0.7289496129901282,0.16426323826190764,0.11962863882235387,joint_compound_brms,reef_blocked_2024,3,0.14419592005374743,0.14419592005374743,TRUE,FALSE
ltmp,4242370,14-016,Corbett Reef (14-016),2024,Northern GBR,3,7.49,0.29881445006710233,0.21731972604234384,6.495755978645292,5.167435646057129,0.17582417582417584,53.946045548395595,b,Aerial bl 3 2024 DHW 6.82,0.09426476809555026,0.4603005428036711,0.18162266004869668,0.08350919341977928,joint_compound_brms,reef_blocked_2024,3,0.01075557467577098,0.01075557467577098,FALSE,TRUE
manta,4285333,14-016,Corbett Reef (14-016),2024,Northern GBR,3,7.49,0.29881445006710233,0.32459695544892575,6.495755978645292,5.167435646057129,0.17582417582417584,53.946045548395595,b,Aerial bl 3 2024 DHW 6.82,0.41992308186246713,0.5266750747666306,0.21939033411718967,0.11563982826895078,joint_compound_brms,reef_blocked_2024,3,0.3042832535935164,0.3042832535935164,TRUE,FALSE
ltmp,4173742,14-137,Carter Reef (14-137),2024,Northern GBR,3,8.21,0.18196194788730016,0.37643575381068406,6.662192357426267,5.418431758880615,0.21978021978021975,61.75564549314031,b,DHW 8.21,0,0.6920318989443038,0.2113108007138772,0.1462197837886595,joint_compound_brms,reef_blocked_2024,3,-0.1462197837886595,0.1462197837886595,FALSE,TRUE
manta,3988787,14-137,Carter Reef (14-137),2024,Northern GBR,3,8.21,0.18196194788730016,0.26646593358861137,6.662192357426267,5.418431758880615,0.21978021978021975,61.75564549314031,b,DHW 8.21,0,0.5657317582130068,0.21949299836404249,0.12427635855462808,joint_compound_brms,reef_blocked_2024,3,-0.12427635855462808,0.12427635855462808,FALSE,TRUE
ltmp,4169991,14-139,No Name Reef (14-139),2024,Northern GBR,3,7.61,0.28556436252650325,0.44282285881471023,6.662192357426267,5.407689571380615,0.2087912087912088,60.49914788861235,b,increase in hc,0,0.7150922740361425,0.20830325393841773,0.14892948439450648,joint_compound_brms,reef_blocked_2024,3,-0.14892948439450648,0.14892948439450648,FALSE,TRUE
manta,3988849,14-139,No Name Reef (14-139),2024,Northern GBR,3,7.61,0.28556436252650325,0.2124716767376835,6.662192357426267,5.407689571380615,0.2087912087912088,60.49914788861235,b,DHW 7.98 aerial bl 1,0,0.4810817632257652,0.19913709612349295,0.09585308172398568,joint_compound_brms,reef_blocked_2024,3,-0.09585308172398568,0.09585308172398568,FALSE,TRUE
ltmp,4172230,14-143,North Direction Reef (14-143),2024,Northern GBR,3,6.23,0.4371273713667701,0.17564623667562165,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,decline in hc and sc,0.27692573545021293,0.4620883177253631,0.1586748159876934,0.07322527802275523,joint_compound_brms,reef_blocked_2024,3,0.20370045742745768,0.20370045742745768,TRUE,FALSE
mmp,4164846,17-009a,Tobias Spit (17-009a),2024,Central GBR,3,6.32,0.2715440227550341,0.3552809499113012,6.845372987621058,2.7769243717193604,0.6153846153846154,26.548377985167942,m,clear depth limit to level of mortality,0.5493500371623812,0.6361481651231348,0.38564996933673695,0.2449513888373258,joint_compound_brms,reef_blocked_2024,3,0.30439864832505537,0.30439864832505537,TRUE,FALSE
mmp,4164863,17-009a,Tobias Spit (17-009a),2024,Central GBR,3,6.32,0.2715440227550341,0.4636944779061943,6.845372987621058,2.7769243717193604,0.6153846153846154,26.548377985167942,m,clear depth limit to level of mortality,0,0.7190092457356443,0.4031348704033283,0.28976791997516677,joint_compound_brms,reef_blocked_2024,3,-0.28976791997516677,0.28976791997516677,FALSE,TRUE
mmp,4164883,17-009a,Tobias Spit (17-009a),2024,Central GBR,3,6.32,0.22859264013099512,0.3606874049800699,6.845372987621058,2.7769243717193604,0.6153846153846154,26.548377985167942,m,clear depth limit to level of mortality,0.07674865937178825,0.6358630890639353,0.26715855841778907,0.16914674843866895,joint_compound_brms,reef_blocked_2024,3,-0.0923980890668807,0.0923980890668807,FALSE,TRUE
mmp,4164900,17-009a,Tobias Spit (17-009a),2024,Central GBR,3,6.32,0.22859264013099512,0.16238442810370077,6.845372987621058,2.7769243717193604,0.6153846153846154,26.548377985167942,m,clear depth limit to level of mortality,0,0.4683106985099718,0.26367992390454587,0.12172600496763508,joint_compound_brms,reef_blocked_2024,3,-0.12172600496763508,0.12172600496763508,FALSE,TRUE
